"","Reporter","Partner","Trade_Value__US__","Netweight__kg_","Reporter_ISO","Partner_ISO","Commodity","Year"
"4254","Mauritius:MUS","Belgium:BEL",34,4,"MUS","BEL","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"4255","Mauritius:MUS","France:FRA",3008,236,"MUS","FRA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"4256","Mauritius:MUS","Madagascar:MDG",3209,575,"MUS","MDG","Coffee, not roasted, decaffeinated",2010
"4257","Mauritius:MUS","Seychelles:SYC",1318,81,"MUS","SYC","Coffee, not roasted, decaffeinated",2010
"4258","Mauritius:MUS","Seychelles:SYC",2402,129,"MUS","SYC","Coffee, not roasted, not decaffeinated",2005
"4259","Mauritius:MUS","Seychelles:SYC",75,10,"MUS","SYC","Coffee, not roasted, decaffeinated",2005
"4260","Mexico:MEX","Australia:AUS",3109307,826024,"MEX","AUS","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4261","Mexico:MEX","Belgium:BEL",22943380,5995965,"MEX","BEL","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4262","Mexico:MEX","Bulgaria:BGR",2147,552,"MEX","BGR","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4263","Mexico:MEX","Canada:CAN",7298300,1886337,"MEX","CAN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4264","Mexico:MEX","Chile:CHL",99338,28083,"MEX","CHL","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4265","Mexico:MEX","China:CHN",440137,113505,"MEX","CHN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4266","Mexico:MEX","Cuba:CUB",7101046,1910388,"MEX","CUB","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4267","Mexico:MEX","Denmark:DNK",2767645,724341,"MEX","DNK","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4268","Mexico:MEX","Finland:FIN",1134383,305325,"MEX","FIN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4269","Mexico:MEX","France:FRA",9478330,2499957,"MEX","FRA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4270","Mexico:MEX","Germany:DEU",11968124,3005046,"MEX","DEU","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4271","Mexico:MEX","Greece:GRC",79634,18975,"MEX","GRC","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4272","Mexico:MEX","Ireland:IRL",77112,18975,"MEX","IRL","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4273","Mexico:MEX","Israel:ISR",66262,18975,"MEX","ISR","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4274","Mexico:MEX","Italy:ITA",5640391,1411750,"MEX","ITA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4275","Mexico:MEX","Jamaica:JAM",785511,205275,"MEX","JAM","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4276","Mexico:MEX","Japan:JPN",5096147,1265673,"MEX","JPN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"4277","Mexico:MEX","Jordan:JOR",80034,18975,"MEX","JOR","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
